Layer,Name,GEOID,Population,CIP_2010-2020,CIP_2010-2020_moe,PCT-W_2018-2022,PCT-W_2018-2022_moe,POP_2018-2022,POP_2018-2022_moe,EKW_2022,EKW_2022_moe,RBS_2018-2022,RBS_2018-2022_moe,RBU_2018-2022,RBU_2018-2022_moe,TRF_2020,TRF_2020_moe,EVR_2018,EVR_2018_moe,VAC_2018-2022,VAC_2018-2022_moe
,,,,"Change in Population (% change), 2010-2020",(90% margin of error),"Demographics, Non-Hispanic White (% of residents), 2018-2022",(90% margin of error),"Population (residents), 2018-2022",(90% margin of error),"Walkability Index, 2022",(90% margin of error),"Severely rent-burdened (% of renter-occupied housing units), 2018-2022",(90% margin of error),"Rent-burdened (% of renter-occupied housing units), 2018-2022",(90% margin of error),"Traffic intensity (distance-weighted vehicles), 2020",(90% margin of error),"Eviction rate (% of renter-occupied households), 2018",(90% margin of error),"Vacant (% of housing units), 2018-2022",(90% margin of error)
Census tract,Tract 1505.02,17031150502,4239,0.808561237,,49.75967619529471,8.616713363966303,3953.0,455.0,15.39,,34.182590233545646,13.874536962997155,50.318471337579616,16.40122063974087,169.94931368398204,,0.6,,7.747747747747748,4.598700504283952
Census tract,Tract 1506,17031150600,3882,-6.749939947,,47.26497750414397,7.712347752378652,4223.0,811.0,13.96,,24.76851851851852,15.094489268286788,40.74074074074074,13.519681378365076,200.46127234920647,,1.02,,10.444027517198249,4.870877706335261
Census tract,Tract 1507,17031150700,4429,-3.884548611,,45.11565236918931,9.567136877446185,4453.0,763.0,15.21,,42.06128133704736,37.6086690498688,68.80222841225627,31.175097026097934,196.25097034133208,,0.0,,11.63682864450128,5.972142000663673
Census tract,Tract 1508,17031150800,4903,-7.140151515,,35.75407026563839,9.936223608808891,4668.0,931.0000000000001,13.27,,14.343434343434344,10.205673783240714,41.21212121212121,17.61707829167643,261.74514526429124,,1.33,,8.947664603263927,4.867580004303675
Census tract,Tract 1510.01,17031151001,2833,0.496630011,,23.117897727272727,3.247004393116411,2816.0,375.0,12.0,,17.796610169491526,8.601545467926533,43.22033898305085,13.331931783928436,53.71059828771621,,1.61,,10.323886639676113,4.859152644825661
Census tract,Tract 1510.02,17031151002,4588,0.459820451,,24.36631234668847,2.266503779057204,4892.0,855.0000000000001,14.63,,14.139110604332952,7.543193031127821,50.39908779931584,12.201148270215262,342.0783805090889,,0.52,,9.237875288683602,4.542397558381004
Census tract,Tract 1511,17031151100,5140,-5.826310004,,34.55112906186892,7.140217901858296,5447.0,689.0,16.0,,22.54335260115607,6.441837243970778,34.68208092485549,7.67023775353538,139.04046054586772,,0.55,,5.26046986721144,3.6324207509905917
Census tract,Tract 1512,17031151200,3880,-0.102986612,,48.80453537096376,9.29127186203853,4057.0,922.0000000000001,14.89,,27.137546468401485,28.27144647948733,77.32342007434944,30.229536451445068,130.01015646752833,,0.34,,3.193033381712626,3.7575439246783455
Census tract,Tract 1601,17031160100,2444,-1.649899396,,54.4069640914037,13.054178226524076,2757.0,405.0,14.67,,31.07344632768362,24.998695020086416,45.19774011299435,25.06277624676062,1519.060079628478,,0.22,,5.360443622920517,5.040937962148575
Census tract,Tract 1602,17031160200,3278,-4.783039093,,62.99165673420739,7.289421292516023,3356.0,361.0,13.88,,8.951406649616368,7.850711608855387,40.92071611253197,20.88723087976751,2536.97178554388,,1.17,,4.633781763826607,4.092922226774808
Census tract,Tract 1603,17031160300,3769,-0.422721268,,56.85210312075984,12.281985937459512,3685.0,461.00000000000006,13.72,,10.04739336492891,4.999816353557021,22.3696682464455,7.91505603465388,1775.4261258762003,,0.1,,9.558117195004805,5.835271571291085
Census tract,Tract 1604,17031160400,4854,1.803691275,,51.885515374202285,6.224508499905338,5171.0,526.0,15.11,,24.079065588499557,12.135523333271738,45.55256064690027,14.651344856810876,423.874525650923,,0.88,,5.869175627240144,2.8470061216259808
Census tract,Tract 1605.01,17031160501,3703,-11.58070678,,28.654434250764528,5.869600044251511,3270.0,461.00000000000006,13.5,,4.855643044619423,5.080916335139205,37.13910761154855,21.71778443996817,59.32281032140697,,0.4,,10.56578050443081,5.482559494361956
Census tract,Tract 1605.02,17031160502,3300,-7.042253521,,27.991026919242277,3.503454481704572,4012.0,811.0,14.889999999999999,,23.70266479663394,12.087048949977332,39.130434782608695,14.300770545162326,278.6797446750909,,0.64,,4.638218923933209,4.284021562452269
Census tract,Tract 1606.01,17031160601,3380,-3.151862464,,58.20845820845821,13.077038014438058,3003.0,431.0,15.61,,10.51051051051051,6.7746615154857714,47.5975975975976,25.946495414990423,62.02767745837278,,0.45,,8.091414453366276,4.894958278855
Census tract,Tract 1606.02,17031160602,3481,-3.009194762,,45.062549906840566,5.842114296344559,3757.0,424.0,13.89,,23.84500745156483,12.896376852382197,33.383010432190765,14.992677759940648,311.3360211807813,,0.64,,4.888352444176222,3.4792280623402165
Census tract,Tract 1607,17031160700,5766,-2.15509927,,38.45171588188348,10.759194799583693,6265.0,819.0,15.33,,16.46795827123696,8.503413633535821,39.49329359165425,13.843767419019985,215.0938790684669,,0.15,,6.357061286638752,5.9542072375988
Census tract,Tract 1608,17031160800,4997,-2.933177933,,30.9205500381971,3.0636865351850973,5236.0,888.0,16.13,,27.84688995215311,20.927047169518666,39.42583732057416,21.866550958326584,446.451893059756,,0.27,,8.899755501222494,4.501240373606363
Census tract,Tract 1609,17031160900,2410,0.207900208,,59.95867768595041,12.784801111246551,2420.0,385.0,15.919999999999998,,13.316582914572864,9.877631918207236,25.628140703517587,14.465805749269425,3454.031609767635,,0.0,,3.628318584070796,3.248844396837564
Census tract,Tract 1610,17031161000,1899,11.24780316,,67.87512588116817,8.552416771573807,1986.0,313.0,16.5,,18.181818181818183,7.7848634034548,28.00982800982801,9.235098005810242,1940.0828649257503,,0.6,,8.67579908675799,5.861034857549412
Census tract,Tract 1611,17031161100,1940,4.22620965,,67.58893280632411,4.6676800862044265,2024.0,249.0,15.829717735976708,,19.12568306010929,16.617737748799247,44.80874316939891,23.00077861251725,484.5196635,,5.329380010128886,,5.131414267834793,4.606336890411769
Census tract,Tract 1612,17031161200,2820,-3.754266212,,27.845457709711106,5.800473025095424,2873.0,446.99999999999994,15.500000000000002,,26.303854875283445,21.230946467251275,46.25850340136054,25.587244545877404,72.37326800501774,,0.82,,3.856266432953549,2.8379290180973102
Census tract,Tract 1613,17031161300,3899,-5.295117804,,34.863358981162115,3.2107923040073,3769.0,673.0,16.33,,24.46120689655172,9.75943703402655,50.7543103448276,14.441968404896484,252.99341440030773,,0.0,,5.921450151057401,3.4642948760006265
Census tract,Tract 1701,17031170100,2034,16.09589041,,82.66009852216749,9.52649297927355,2030.0,319.0,17.0,,31.428571428571427,1.1535172495746475,56.326530612244895,10.23622182091142,161.5259531,,0.79,,0.0,1.0471204188481675
Census tract,Tract 1702,17031170200,3812,-2.055498458,,50.31982942430704,12.128327995572532,3752.0,719.0,14.28,,50.955414012738856,36.94126838412013,50.955414012738856,39.24178856129321,105.19640184395593,,0.0,,3.949447077409163,4.487038756057214
Census tract,Tract 1703,17031170300,5216,1.696237083,,55.27002609917688,8.841024598867438,4981.0,694.0,13.8,,13.043478260869565,10.287009160542992,32.265446224256294,17.458280170733044,254.18516166073613,,0.18,,6.471494607087827,4.06411013484959
Census tract,Tract 1704,17031170400,4141,7.002583979,,57.18225119077464,10.471064991486807,3989.0,534.0,14.79,,0.0,5.429864253393665,23.07692307692308,19.65405361026923,228.6141386967206,,0.49,,3.866128101557992,3.0432610768542605
Census tract,Tract 1705,17031170500,5316,6.746987952,,59.69773299748111,10.50836506538508,5161.0,811.0,13.13,,30.83778966131907,21.04700519945628,41.53297682709447,21.52872671720706,242.5487970064447,,0.25,,2.547169811320755,2.9118950787897107
Census tract,Tract 1706,17031170600,2551,2.121697358,,66.86746987951807,3.099437869988155,2490.0,376.0,13.25,,19.78021978021978,18.88159236229458,36.26373626373626,26.372221912051383,257.06473134280674,,0.71,,2.6694045174537986,3.067370072103732
Census tract,Tract 1707,17031170700,3068,2.953020134,,63.466257668711656,9.034309285286652,3260.0,534.0,13.72,,42.22222222222222,13.632929363394952,50.0,12.9152561290094,139.9808198551695,,0.44,,3.633360858794385,3.5272614478821174
Census tract,Tract 1708,17031170800,3799,2.096210696,,56.87203791469194,7.34482761011895,4009.0,455.0,14.78,,29.7029702970297,17.527298608863454,51.15511551155115,22.346804958962224,219.79251973672544,,0.58,,5.252918287937743,4.229886288472021
Census tract,Tract 1709,17031170900,1662,-2.977232925,,47.15736040609137,12.259097979795005,1970.0,469.0,16.33,,44.49339207048458,38.06628987663465,77.5330396475771,35.4299833764864,306.1953899,,0.88,,7.386363636363637,6.417743560991121
Census tract,Tract 1710,17031171000,7313,0.35679978,,49.31908039244399,7.523530713004487,6829.0,840.0,15.109999999999998,,14.696969696969695,9.642627542210535,21.96969696969697,11.764167275961327,137.69851948529333,,0.65,,11.22942884801549,5.312972464505139
Census tract,Tract 1711,17031171100,4235,3.04136253,,39.38581525712893,9.05615911956606,4103.0,739.0,14.44,,17.579250720461097,15.334186189963164,52.44956772334294,24.01652509162124,85.94070649620778,,0.9700000000000001,,1.9534184823441023,3.071870501021252
Census tract,Tract 1801,17031180100,6656,8.122157245,,37.117970660146696,11.833629645097307,6544.0,970.0000000000001,15.1,,54.460719041278296,30.58585751935418,67.11051930758988,27.582109168940946,131.40002089640925,,0.36,,6.943268416596105,5.309731166061932
Census tract,Tract 1901,17031190100,2325,-6.551446945,,7.014542343883662,3.6679255064835408,2338.0,513.0,12.0,,14.163822525597269,8.231005498167903,45.73378839590443,12.858781284603529,346.7155528,,0.35,,9.00900900900901,5.538477602328489
Census tract,Tract 1902,17031190200,5652,-3.43413634,,13.554114032092864,7.370309958839724,5858.0,854.0,14.13,,15.843023255813954,12.695283240717064,40.843023255813954,15.408378392659838,167.896048786235,,0.71,,6.654991243432574,4.053102128615178
Census tract,Tract 1903,17031190300,5738,-0.966517087,,29.11703535640008,5.347431703498643,5289.0,623.0,15.0,,34.84848484848485,20.449233629926947,44.24242424242424,21.23803479885489,128.23548665772043,,0.32,,6.430568499534017,2.9183414905562635
Census tract,Tract 1904.01,17031190401,4325,1.597369039,,22.82107307598932,7.233470485896695,4119.0,487.00000000000006,16.33,,12.0,10.804747043669554,53.45454545454545,25.9088640500435,73.89814409982195,,0.24,,5.89101620029455,3.654959280474115
Census tract,Tract 1904.02,17031190402,5294,-3.00476365,,26.858660130718956,4.576193313364179,4896.0,765.0,15.58,,18.474758324382385,8.941216750161193,58.00214822771213,16.685879681627487,123.09058686210048,,0.53,,6.844305120167189,4.179381099829986
Census tract,Tract 1906.01,17031190601,4382,-3.586358636,,14.450577019568488,4.0004209833019,3986.0,676.0,14.439999999999998,,29.967426710097723,24.28749853797217,44.62540716612378,25.633194464349057,59.80925004492926,,0.44,,13.292788879235449,7.827812447768748
Census tract,Tract 1906.02,17031190602,5378,-2.501812908,,18.995318689232985,9.249799534976798,5554.0,1034.0,14.0,,20.955882352941178,16.815095175787647,47.61029411764706,24.36906532970985,162.8319638098773,,0.0,,4.627403846153847,4.529098307230775
Census tract,Tract 1907.01,17031190701,2972,0.575296108,,22.433862433862437,18.91356771364465,2835.0,720.0,12.58,,19.78723404255319,9.33649895656597,50.212765957446805,12.69726197837144,107.4700956244482,,1.66,,12.34817813765182,4.775581444809993
Census tract,Tract 1907.02,17031190702,4952,1.704662148,,10.51625239005736,4.297579744888955,4707.0,664.0,14.06,,31.520395550061803,13.425659718027136,58.838071693448704,17.63162340827388,236.32903502494344,,1.05,,2.272727272727273,2.711732183650814
Census tract,Tract 1908,17031190800,6831,3.000603136,,12.481401884609026,6.626987954678057,6049.0,949.0,14.23,,46.06164383561644,17.8977008000527,64.04109589041096,17.874902091335144,175.3743104249817,,0.83,,7.800093414292386,3.9345466102667253
Census tract,Tract 1909,17031190900,1927,-5.539215686,,11.87800963081862,4.287903120019995,1869.0,622.0,14.5,,31.53153153153153,21.18086989731533,44.14414414414414,23.110752075618983,344.1482945,,0.48,,8.333333333333332,7.2608526511461
Census tract,Tract 1910,17031191000,2422,-5.353653771,,5.007824726134586,2.9686564805271525,2556.0,566.0,16.42,,48.57142857142857,45.02151075661667,65.71428571428571,38.5364835750204,306.63003698418663,,0.78,,4.010025062656641,3.09926578325057
Census tract,Tract 1911,17031191100,7533,1.605071486,,7.247030521726056,2.796338815511254,6651.0,1254.0,15.36,,37.89126853377265,10.44227738472377,63.01482701812191,18.066073692210736,179.73861273522635,,0.71,,6.787762906309751,5.092592797963258
Census tract,Tract 1912,17031191200,3810,-1.116013496,,3.9735099337748343,2.6458737640419687,3775.0,633.0,16.0,,14.23670668953688,7.62041538572791,37.735849056603776,8.915855405918025,92.15525167775328,,0.74,,4.017467248908297,3.8903335389561335
Census tract,Tract 1913.01,17031191301,5214,-3.390772651,,3.56937248128958,2.8254875862517257,5211.0,803.0,14.56,,35.89108910891089,15.02237253090392,54.08415841584159,16.53511948595764,139.5930465512524,,0.0,,3.0575539568345325,2.9789790689437456
Census tract,Tract 1913.02,17031191302,4940,-1.867302344,,5.1588195539535935,2.7049268876974386,4439.0,802.0,15.42,,27.55632582322357,19.416967296572764,65.68457538994801,24.564437529261067,208.9654281865587,,0.0,,7.509578544061303,5.214506086924732
Census tract,Tract 2001,17031200100,4118,-5.420303169,,12.738679759956357,4.890516927385115,3666.0,517.0,14.22,,20.37037037037037,12.306109426545296,46.11111111111112,19.25833331107443,59.99618092399952,,0.47,,9.86111111111111,6.012085038840591
Census tract,Tract 2002,17031200200,5162,-4.882992445,,15.03945885005637,6.346555215333656,4435.0,815.0,13.92,,16.447368421052634,10.32962466078545,42.63157894736842,14.457127205006485,114.53730052597056,,0.36,,5.153445280833816,3.833843663569984
Census tract,Tract 2003,17031200300,2015,-8.782254414,,8.94962486602358,4.063149551863692,1866.0,349.0,14.17,,25.70093457943925,4.813638033487218,43.22429906542056,25.53761565336749,297.10047671612904,,0.36999999999999994,,5.198358413132695,4.014955056041063
Census tract,Tract 2004.01,17031200401,3743,3.885650847,,6.690140845070422,2.9256902242078247,3408.0,442.00000000000006,13.25,,29.45590994371482,13.80426051590115,50.469043151969984,16.76150818935277,47.79060749229762,,0.55,,6.725146198830409,3.770932640078368
Census tract,Tract 2004.02,17031200402,4192,-4.640582348,,18.88801261829653,14.677398194528562,5072.0,836.0,13.56,,6.25,6.111653143965581,32.744565217391305,18.982954901101863,161.72831355803913,,0.83,,6.187766714082503,4.850850945381908
Census tract,Tract 2101,17031210100,4066,0.943396226,,47.42489270386266,10.67611002847876,4194.0,578.0,17.22,,10.653753026634384,5.091239264315763,30.99273607748184,8.626451883582467,1156.7339201845302,,0.49,,5.875892366831411,4.215706989408512
Census tract,Tract 2104,17031210400,2912,-4.052718287,,20.152549177037336,6.915107452038692,2491.0,618.0,13.750000000000002,,40.70631970260223,18.393775358980484,60.594795539033456,20.06185432867028,239.6150745706044,,0.7000000000000001,,18.3206106870229,6.969373699052922
Census tract,Tract 2105.01,17031210501,3555,-8.846153846,,31.61200279134683,9.70217215504768,2866.0,339.0,17.25,,23.88503468780971,13.605597056674494,45.68880079286422,17.98643259469781,346.60219146047825,,0.66,,10.988336402701044,5.326848863855741
Census tract,Tract 2105.02,17031210502,4099,-8.626839055,,27.765185856754304,3.1877300086305564,4412.0,660.0,15.11,,4.752475247524752,3.9898659494678226,31.386138613861387,11.095999775877653,108.9638343333691,,0.39,,12.082853855005752,4.315789779876275
Census tract,Tract 2106.01,17031210601,2717,-12.46778351,,37.86373314407381,5.402017528810237,2818.0,537.0,13.67,,13.854351687388988,9.32191100373804,36.234458259325045,16.5489437526086,2224.266273112624,,0.0,,5.772495755517826,4.104002477427616
Census tract,Tract 2106.02,17031210602,4148,-11.42430066,,30.44475011462632,4.198489605157573,4362.0,797.0,15.06,,13.188976377952756,8.056624828360404,30.80708661417323,10.37498374829713,121.90154368369332,,0.22,,9.625962596259626,5.0848734520837935
Census tract,Tract 2107,17031210700,3907,-9.329310745,,43.74328678839957,3.172740906249285,3724.0,670.0,14.0,,8.574739281575898,5.193501502362043,37.42757821552723,10.848546359784237,4652.176326788072,,0.11,,7.079646017699115,4.052025190048736
Census tract,Tract 2108,17031210800,986,-17.55852843,,43.345008756567424,10.687954633265734,1142.0,189.0,18.0,,27.06766917293233,23.25562232084833,42.10526315789473,23.22357146909341,3894.703669,,0.8100000000000002,,6.382978723404255,5.407215256189075
Census tract,Tract 2109,17031210900,3170,3.32464146,,47.10144927536232,7.561752235655268,3174.0,403.0,16.08,,12.80388978930308,8.727299186943805,22.85251215559157,9.610076653566178,1336.0817729684543,,0.32,,3.7540453074433655,3.331831680944773
Census tract,Tract 2203,17031220300,2207,4.995242626,,58.15815815815816,10.328205486063815,1998.0,338.0,14.67,,10.18867924528302,8.096454693695156,32.264150943396224,11.812614539855486,1642.7252785425464,,0.0,,12.658227848101266,6.499727644710286
Census tract,Tract 2204,17031220400,2579,3.366733467,,62.99625468164795,5.48528324994314,2670.0,401.0,16.0,,8.625730994152047,6.240861829856577,54.38596491228071,23.66163822211375,744.0646118464518,,0.0,,6.108065779169929,5.384269414389502
Census tract,Tract 2205,17031220500,2751,4.046898712,,59.288256227758005,6.387757953186991,2810.0,418.0,16.216880241757277,,13.248407643312104,6.4604705914882725,34.394904458598724,9.996795683361125,350.4432567413304,,0.0011522500768594505,,8.333333333333332,4.409024802789903
Census tract,Tract 2206.01,17031220601,1635,-7.417893545,,53.70611183355006,12.856186282403778,1538.0,269.0,15.0,,17.349397590361445,9.31114053090782,25.783132530120483,11.348648303648796,240.048415849052,,0.0,,6.106870229007633,4.921759459325706
Census tract,Tract 2206.02,17031220602,4877,-3.349187511,,57.71547729379055,6.840688374813174,4316.0,712.0,15.77,,18.647342995169083,14.216004528516702,31.35265700483092,14.93328309852104,76.2018981097765,,0.15,,9.004572634540978,4.618042134166204
Census tract,Tract 2207.01,17031220701,2920,-15.04218795,,34.93662658433539,4.934581220599961,3077.0,482.99999999999994,13.06,,14.805825242718443,11.160285087922787,49.63592233009709,18.82937490298903,220.9382549003082,,0.52,,6.114239742558326,4.692686858614297
Census tract,Tract 2207.02,17031220702,3653,-10.02463054,,40.31321040666835,8.590017255829013,3959.0,437.00000000000006,14.92,,26.0377358490566,11.91480984023985,39.24528301886793,12.641533825505483,125.88511877583906,,0.64,,3.2352941176470598,2.7391674807003934
Census tract,Tract 2209.01,17031220901,2903,-17.00971984,,16.666666666666664,3.705497692543563,3090.0,406.0,13.61,,23.863636363636363,12.63233207394575,54.54545454545454,18.0110023809721,66.92405465601792,,0.48,,8.883248730964468,5.522219199318746
Census tract,Tract 2209.02,17031220902,2959,-12.22189261,,27.01941139636819,9.523702666422912,3194.0,482.99999999999994,15.0,,16.379310344827587,10.93090843617138,39.6551724137931,13.707075451190025,224.7874109131464,,0.0,,11.487088156723065,4.605035502453
Census tract,Tract 2210,17031221000,2432,-16.79781047,,39.24542979385453,4.391683216312623,2571.0,489.99999999999994,13.58,,11.883691529709228,5.267681544750348,33.501896333754736,8.243908249014858,76.5443402514967,,0.14,,8.868243243243242,4.064508437091114
Census tract,Tract 2211,17031221100,4440,-8.829568789,,45.66270365477763,7.784067029270568,4542.0,555.0,14.89,,16.27196333078686,7.035068788514889,37.4331550802139,13.91291038203956,135.5015256611464,,0.3,,10.371376811594205,5.5959471633764375
Census tract,Tract 2212,17031221200,2954,3.286713287,,61.46596858638743,3.528886651629944,2865.0,395.0,17.08,,27.20994475138121,11.569283752204813,38.12154696132597,12.735146120444094,180.05007257298575,,0.13,,7.270029673590504,5.395992445725581
Census tract,Tract 2213,17031221300,3062,-4.965859714,,44.40385254068416,5.628807139336532,3011.0,446.99999999999994,17.28,,21.29798903107861,19.909163830836984,42.59597806215722,19.929442788510237,130.3062075883475,,0.0,,10.319410319410318,5.222411782199601
Census tract,Tract 2214,17031221400,3385,12.08609272,,50.50275705481674,4.781765205228663,3083.0,375.0,17.06,,18.529411764705884,8.968480015590053,42.84313725490196,18.53999238080861,145.73398227282422,,0.0,,10.355029585798816,5.36337368845388
Census tract,Tract 2215,17031221500,2909,2.827854366,,50.30719190458981,12.038573769185698,2767.0,515.0,16.75,,16.447368421052634,5.6161735878694845,42.43421052631579,13.764179473127465,785.5937350609488,,0.2,,17.74785801713586,5.745646181376833
Census tract,Tract 2216,17031221600,3159,6.373043428,,63.88315137208617,3.376677359082807,3389.0,412.0,15.080590446107566,,8.050847457627118,6.342324881375284,26.55367231638418,10.181100231606228,1417.5930584083571,,0.14998237089354788,,10.277427490542244,6.186764370202846
Census tract,Tract 2222,17031222200,2156,12.76150628,,81.31966116807845,7.772735759559795,2243.0,271.0,17.33,,1.7077798861480076,2.605457020440842,28.27324478178368,23.83017400126696,273.6408637716141,,0.42,,4.393505253104107,3.3755053087706495
Census tract,Tract 2225,17031222500,1415,-1.04244106,,59.53678474114441,16.935938537294103,1468.0,282.0,15.821018962376149,,5.319148936170213,4.833821068491761,22.34042553191489,11.243572790510214,27.69269797,,0.56,,12.305295950155765,6.515398021688988
Census tract,Tract 2226,17031222600,1599,-0.187265918,,53.10945273631841,3.6908927828647085,1608.0,205.0,16.0,,19.871794871794872,10.171188784370637,31.837606837606835,11.914221948268882,103.5749412,,0.4,,7.478890229191798,4.644489837342315
Census tract,Tract 2227,17031222700,2082,-6.845637584,,34.15077202543142,4.957064079864833,2202.0,408.0,14.83,,13.592233009708735,8.071193990902128,32.23300970873787,11.284433579748502,74.83521837730545,,0.96,,6.559263521288838,4.455805024282967
Census tract,Tract 2228,17031222800,960,-10.61452514,,18.726235741444867,4.090086916302357,1052.0,253.0,13.83,,23.118279569892472,12.043443322032124,39.247311827956985,12.595899419007106,28.83465946,,0.78,,5.042016806722689,4.395069080462432
Census tract,Tract 2229,17031222900,1089,-12.45980707,,32.048681541582155,8.67939734627113,986.0,235.0,16.33,,8.372093023255815,10.313086975757177,38.604651162790695,17.69771387822228,37.81191293,,1.31,,14.772727272727272,9.126526769903784
Census tract,Tract 2301,17031230100,1504,-7.332101047,,32.15158924205379,6.60455242391018,1636.0,310.0,14.33,,21.62162162162162,13.527837273293525,43.24324324324324,17.37641550555953,257.1674702,,0.0,,12.236286919831224,7.493173628671484
Census tract,Tract 2302,17031230200,1834,-12.95681063,,32.372281234193224,8.860129064505013,1977.0,323.0,16.33,,24.07862407862408,11.562190016304614,38.82063882063882,13.216479047282975,232.7895135,,0.24,,7.734056987788331,5.871488956140883
Census tract,Tract 2303,17031230300,956,-6.640625,,10.497237569060774,3.936957744134745,905.0,292.0,11.83,,13.071895424836605,12.62605593851277,48.36601307189542,27.741562340401824,112.6814568,,0.0,,10.954063604240282,10.195462493085367
Census tract,Tract 2304,17031230400,2235,-14.35271025,,16.776937618147446,4.930558486136037,2116.0,482.0,14.67005325711995,,30.2491103202847,16.05501575756722,64.41281138790036,27.14542248623405,264.72829925194634,,0.8900735728547984,,4.89060489060489,4.068055525675578
Census tract,Tract 2305,17031230500,3419,-4.929143614,,4.545454545454546,3.1995519103850483,3080.0,579.0,14.586902719398063,,41.34312696747114,28.67802819125457,57.817418677859386,27.489317157938924,313.92239143059373,,0.48152812583755916,,6.814814814814815,5.35782802670814
Census tract,Tract 2306,17031230600,6817,0.371997292,,10.493483346329509,10.39187161550822,8977.0,2077.0,15.44,,26.45390070921986,11.306244341715871,47.304964539007095,16.47770803215098,160.91119604990465,,0.83,,4.050871408384362,3.2668501744308154
Census tract,Tract 2307,17031230700,6218,-2.285868461,,7.396500952710896,3.4070181267820168,5773.0,1207.0,14.88,,38.42010771992819,12.550341399888056,59.964093357271096,14.969157752669144,193.9170375387021,,1.13,,3.55940355940356,2.7012721331594447
Census tract,Tract 2308,17031230800,1234,-6.088280061,,12.244897959183673,6.797645009608589,1029.0,221.00000000000003,13.17,,39.47368421052632,26.76516895156554,59.64912280701754,32.98784742963849,98.63025376,,0.74,,6.459948320413436,5.886599843074944
Census tract,Tract 2309,17031230900,5044,-6.575291721,,31.45013257189476,9.537801326145043,4903.0,655.0,12.5,,34.233518665607626,12.50449892248511,50.27799841143765,13.763943368193383,159.2358706860706,,0.71,,8.041799182189914,4.274424516451991
Census tract,Tract 2311,17031231100,1214,-1.779935275,,2.055800293685756,2.393816449637724,1362.0,248.0,13.0,,28.915662650602407,6.849137772203125,57.831325301204814,4.132915164585159,59.96143506,,0.0,,9.327548806941431,5.911123772546946
Census tract,Tract 2312,17031231200,5983,-1.83757178,,1.980862850428068,1.5490529851332506,5957.0,1140.0,14.17,,30.863192182410423,11.1484456714147,73.2084690553746,22.62853137449772,109.16949080878152,,0.9599999999999999,,9.376362843436546,3.4946273705231623
Census tract,Tract 2315,17031231500,5655,-6.358668654,,7.299018763986917,5.910381535594582,5809.0,1124.0,14.56,,44.84719260838664,18.57961145743998,58.91968727789624,21.69738627718352,99.65060695005128,,2.23,,13.986826811313444,6.720029435959233
Census tract,Tract 2402,17031240200,1556,7.162534435,,65.51373346897253,15.820712490973165,1966.0,385.0,16.67,,15.436241610738255,11.631414836080348,37.24832214765101,13.536956237400966,2580.461743,,0.25,,0.0,1.4796547472256474
Census tract,Tract 2403,17031240300,1362,3.416856492,,76.80817610062893,6.062980865534465,1272.0,184.0,17.83,,19.215686274509807,11.024158032189163,21.96078431372549,13.047663815222707,236.2247363,,,,14.144271570014144,6.17066966660406
Census tract,Tract 2405,17031240500,2610,15.94846735,,78.84691848906562,15.752827997094158,2515.0,358.0,17.33,,2.6881720430107525,2.924832328243683,11.469534050179211,7.532994494552958,385.9467345,,0.5,,0.0,0.907715582450832
Census tract,Tract 2406,17031240600,1489,2.196293754,,63.20927394752898,7.218538296520029,1639.0,204.0,15.330000000000002,,25.30864197530864,12.44570752541316,41.358024691358025,15.415360526122798,398.5334489,,0.0,,0.0,1.6830294530154277
Census tract,Tract 2407,17031240700,1499,-2.345276873,,50.06119951040392,15.453858423365036,1634.0,237.0,13.67,,26.215644820295985,11.732782631950482,40.59196617336152,14.243337850277374,188.2137615,,0.24,,0.0,1.6736401673640169
Census tract,Tract 2408,17031240800,1687,5.629344445,,51.75675675675676,7.371575220144247,1480.0,210.0,14.92,,31.448763250883395,13.825674713086052,51.590106007067135,18.275192080259988,159.30397148778897,,0.56,,9.29264909847434,5.601547206824986
Census tract,Tract 2409,17031240900,1122,-5.076142132,,35.95608417200366,9.531662556290774,1093.0,202.0,15.0,,20.498614958448755,8.653428560577767,34.34903047091413,10.062166021726874,30.19698347,,0.53,,10.666666666666668,5.696390886851294
Census tract,Tract 2410,17031241000,2363,15.43722521,,41.629464285714285,4.811857730013887,1792.0,197.0,13.83,,14.97326203208556,8.086974661661838,42.06773618538324,11.77693075588028,144.7633090950402,,0.35,,11.846318036286018,5.538109281630392
Census tract,Tract 2411,17031241100,3574,-2.933188485,,56.32876712328767,7.6361974437685065,3650.0,432.0,13.42,,9.321175278622087,6.028868290664453,24.924012158054712,9.617587003887143,261.3311598144376,,0.27,,11.922418710781518,5.371219031906302
Census tract,Tract 2412,17031241200,1714,1.061320755,,65.48881036513545,11.6930398897194,1698.0,268.0,17.0,,9.270216962524657,5.6784034774244905,36.29191321499014,12.820978651596976,353.5874118165111,,0.19,,5.952380952380952,4.445717649358145
Census tract,Tract 2413,17031241300,1848,-0.484652666,,68.48516949152543,5.39122726152614,1888.0,215.00000000000003,15.83,,10.43956043956044,7.1941526841785555,22.802197802197803,11.08691185782754,94.39797786,,0.0,,6.349206349206349,4.450691946539258
Census tract,Tract 2414,17031241400,5273,14.75516866,,74.58810888252148,3.189006368900655,5584.0,733.0,16.46,,10.826210826210826,7.329872921685607,20.45584045584046,9.76085572228948,81.76977582334914,,0.06,,2.3237495076801893,2.4664588527759945
